object name,type,uuid,header-client-ip,comment,log-header-change,name,dstaddr,content,member
KT_CountryCode_ExceptionList,dst,5331997e-5915-51ee-5ea9-a5733f0e0c6e,,국가도메인 관련 오탐 차단건 접속 허용 리스트,,,,,"bellring.mobile.kt.com"" ""pytorch.org"" ""bid.bgfretail.com"" ""epson.co.kr"" ""tworld.co.kr"" ""cdn.jsdelivr.net"" ""support.sap.com"
VS_Code_Extention,dst,0ce88166-62a3-51ee-7cad-d96e0b084850,,,,,,,"gallerycdn.vsassets.io"" ""marketplace.visualstudio.com"" ""s.githubusercontent.com"
New_Google_Drive,dst,fc8a657a-6d63-51ee-dc60-00d0a3bc80a0,,New_Google_Drive_JY_20231018,,,,,"clients6.google.com"" ""drive.google.com"" ""drive.usercontent.google.com"
Generative_AI_List,dst,ade47ab8-7f8e-51ee-b695-c1935d9277c4,,,,,,,"autogpt.net"" ""bard.google.com"" ""chat.openai.com"" ""chatpdf.com"" ""github.com/Significant.../Auto-GPT"" ""poe.com"" ""wrtn.ai"" ""clova-x.naver.com"" ""gemini.google.com"" ""chatgpt.com"
LeeKukhwa_User_UP240110,,09e86000-af54-51ee-140e-4c16402ed91c,,,,,,,"10.227.23.102/32-PUT/POST"" ""10.227.23.103/32-PUT/POST"" ""10.227.23.155/32-PUT/POST"" ""10.227.23.156/32-PUT/POST"" ""10.227.23.189/32-PUT/POST"" ""10.227.23.191/32-PUT/POST"
CRM24011240878_User,,a3450e0e-b519-51ee-ddbc-34d0b43bde76,,,,,,,"10.207.231.101/32-GET"" ""10.207.229.250/32-GET"" ""10.207.232.134/32-GET"" ""10.207.231.248/32-GET"" ""10.207.230.90/32-GET"" ""10.207.229.47/32-GET"" ""10.207.60.105/32-GET"" ""10.207.230.137/32-GET"
CRM24011943550_User-GET,,175d1a2a-b8d5-51ee-fec2-b8d5214d3e20,,,,,,,"172.18.124.3/32-GET"" ""172.18.124.4/32-GET"" ""172.18.124.7/32-GET"" ""172.18.124.8/32-GET"" ""172.18.124.10/32-GET"" ""172.18.124.11/32-GET"" ""172.18.124.13/32-GET"" ""172.18.124.14/32-GET"" ""172.18.124.15/32-GET"" ""172.18.124.16/32-GET"" ""172.18.124.18/32-GET"" ""172.18.124.19/32-GET"" ""172.18.124.20/32-GET"" ""172.18.124.21/32-GET"" ""172.18.124.29/32-GET"" ""172.18.124.51/32-GET"" ""172.18.124.52/32-GET"" ""172.18.124.53/32-GET"" ""172.18.124.54/32-GET"" ""172.18.124.56/32-GET"" ""172.18.124.65/32-GET"" ""172.18.124.66/32-GET"" ""172.18.124.67/32-GET"" ""172.18.124.68/32-GET"" ""172.18.124.70/32-GET"" ""172.18.124.71/32-GET"" ""172.18.124.73/32-GET"" ""172.18.124.74/32-GET"" ""172.18.124.75/32-GET"" ""172.18.124.76/32-GET"" ""172.18.124.77/32-GET"" ""172.18.124.79/32-GET"" ""172.18.124.80/32-GET"" ""172.18.124.83/32-GET"" ""172.18.124.84/32-GET"" ""172.18.124.85/32-GET"" ""172.18.124.86/32-GET"" ""172.18.124.98/32-GET"" ""172.18.124.103/32-GET"" ""172.18.124.104/32-GET"" ""172.18.124.105/32-GET"" ""172.18.124.106/32-GET"" ""172.18.124.108/32-GET"" ""172.18.124.110/32-GET"" ""172.18.124.113/32-GET"" ""172.18.124.114/32-GET"" ""172.18.124.115/32-GET"" ""172.18.124.116/32-GET"
KT_Adminlab_Group_User-GET,,5c7a7afe-b8ed-51ee-cbe3-4e0a262363c2,,,,,,,"172.17.92.194/32-GET"" ""172.17.92.195/32-GET"" ""172.17.92.196/32-GET"" ""172.17.92.197/32-GET"" ""172.17.92.198/32-GET"" ""172.17.92.199/32-GET"" ""172.17.92.200/32-GET"" ""172.17.92.201/32-GET"
ChoiSengJae_Security365_Dst,dst,dc04083e-c1a4-51ee-a82a-c165639bd73b,,,,,,,"login.security365.com"" ""log.security365.com"" ""portal.security365.com"" ""license.security365.com"" ""shieldrm.security365.com"" ""ssevtr.security365.com"" ""skms.security365.com"
MS_App_Store,dst,754d29e6-c4cd-51ee-b306-a90f1310441a,,,,,,,"Microsoft-Edge-Extensions-Home"" ""microsoft.com/KO-kr/store"" ""microsoft.com/store/apps"" ""microsoftedge.microsoft.com/addons/"" ""apps.microsoft.com"
MS_web_office365_security_url,dst,4cf83674-c57d-51ee-13ed-0a6f55af8a80,,,,,,,security365.com
BS_Innovation_TF_Proxy,dst,f181f178-c585-51ee-ce75-8ee3137485bf,,,,,,,"outlook.office.com"" ""outlook.office365.com"" ""r1.res.office365.com"" ""r3.res.office365.com"" ""r4.res.office365.com"" ""outlook.com"" ""attachments.office.net"" ""lync.com"" ""teams.microsoft.com"" ""broadcast.skype.com"" ""sfbassets.com"" ""keydelivery.mediaservices.windows"" ""streaming.mediaservices.windows.net"" ""mlccdn.blob.core.windows.net"" ""aka.ms"" ""msedge.net"" ""compass-ssl.microsoft.com"" ""mstea.ms"" ""secure.skypeassets.com"" ""mlccdnprod.azureedge.net"" ""wns.windows.com"" ""admin.onedrive.com"" ""officeclient.microsoft.com"" ""g.live.com"" ""oneclient.sfx.ms"" ""sharepointonline.com"" ""spoprod-a.akamaihd.net"" ""gr.global.aa-rt.sharepoint.com"" ""svc.ms"" ""admin.sharepoint.com"" ""files.sharepoint.com"" ""myfiles.sharepoint.com"" ""officeapps.live.com"" ""online.office.com"" ""office.live.com"" ""cdn.office.net"" ""contentstorage.osi.office.net"" ""onenote.com"" ""cdn.onenote.net"" ""ajax.aspnetcdn.com"" ""apis.live.net"" ""onedrive.com"" ""auth.microsoft.com"" ""msftidentity.com"" ""msidentity.com"" ""account.activedirectory.windowsazur"" ""accounts.accesscontrol.windows.net"" ""adminwebservice.microsoftonline.com"" ""api.passwordreset.microsoftonline"" ""autologon.microsoftazuread-sso.com"" ""becws.microsoftonline.com"" ""ccs.login.microsoftonline.com"" ""clientconfig.microsoftonline-p.net"" ""companymanager.microsoftonline.com"" ""device.login.microsoftonline.com"" ""graph.microsoft.com"" ""graph.windows.net"" ""login.microsoftonline-p.com"" ""logincert.microsoftonline.com"" ""loginex.microsoftonline.com"" ""login-us.microsoftonline.com"" ""nexus.microsoftonline-p.com"" ""passwordreset.microsoftonline.com"" ""provisioningapi.microsoftonline.com"" ""hip.live.com"" ""microsoftonline.com"" ""microsoftonline-p.com"" ""msauth.net"" ""msauthimages.net"" ""msecnd.net"" ""msftauth.net"" ""msftauthimages.net"" ""phonefactor.net"" ""enterpriseregistration.windows.net"" ""management.azure.com"" ""policykeyservice.dc.ad.msft.net"" ""compliance.microsoft.com"" ""protection.office.com"" ""security.microsoft.com"" ""defender.microsoft.com"" ""portal.cloudappsecurity.com"" ""suite.office.net"" ""aria.microsoft.com"" ""events.data.microsoft.com"" ""o365weve.com"" ""amp.azure.net"" ""appsforoffice.microsoft.com"" ""assets.onestore.ms"" ""auth.gfx.ms"" ""c1.microsoft.com"" ""dgps.support.microsoft.com"" ""docs.microsoft.com"" ""msdn.microsoft.com"" ""platform.linkedin.com"" ""prod.msocdn.com"" ""shellprod.msocdn.com"" ""support.content.office.net"" ""support.microsoft.com"" ""technet.microsoft.com"" ""videocontent.osi.office.net"" ""videoplayercdn.osi.office.net"" ""office365.com"" ""aadrm.com"" ""azurerms.com"" ""informationprotection.azure.com"" ""ecn.dev.virtualearth.net"" ""informationprotection.hosting.porta"" ""o15.officeredir.microsoft.com"" ""officepreviewredir.microsoft.com"" ""officeredir.microsoft.com"" ""r.office.microsoft.com"" ""activation.sls.microsoft.com"" ""crl.microsoft.com"" ""office15client.microsoft.com"" ""insertmedia.bing.office.net"" ""go.microsoft.com"" ""cdn.odc.officeapps.live.com"" ""officecdn.microsoft.com"" ""entrust.net"" ""geotrust.com"" ""omniroot.com"" ""public-trust.com"" ""symcb.com"" ""symcd.com"" ""verisign.com"" ""verisign.net"" ""apps.identrust.com"" ""cacerts.digicert.com"" ""cert.int-x3.letsencrypt.org"" ""crl.globalsign.com"" ""crl.globalsign.net"" ""crl.identrust.com"" ""crl3.digicert.com"" ""crl4.digicert.com"" ""isrg.trustid.ocsp.identrust.com"" ""mscrl.microsoft.com"" ""ocsp.digicert.com"" ""ocsp.globalsign.com"" ""ocsp.msocsp.com"" ""ocsp2.globalsign.com"" ""ocspx.digicert.com"" ""secure.globalsign.com"" ""digicert.com"" ""microsoft.com"" ""skype.com"" ""config.office.net"" ""manage.microsoft.com"" ""office.com"" ""cdnprod.myanalytics.microsoft.com"" ""myanalytics.microsoft.com"" ""myanalytics-gcc.microsoft.com"" ""workplaceanalytics.cdn.office.net"" ""azure-apim.net"" ""flow.microsoft.com"" ""powerapps.com"" ""onmicrosoft.com"" ""activity.windows.com"" ""ocsp.int-x3.letsencrypt.org"" ""cortana.ai"" ""admin.microsoft.com"" ""cdn.uci.officeapps.live.com"" ""login.microsoft.com2"" ""login.microsoftonline.com2"" ""login.windows.net2"" ""rms.ap.aadrm.com"" ""sharepoint.com"" ""office.net"" ""login.live.com"
KT_Law_BnB_User,,54313b16-d0b3-51ee-7695-9ee591e74e77,,,,,,,"10.200.220.136/32-PUT/POST"" ""10.200.220.36/32-PUT/POST"" ""10.200.220.145/32-PUT/POST"" ""10.200.220.182/32-PUT/POST"" ""10.200.220.203/32-PUT/POST"" ""10.214.168.143/32-PUT/POST"" ""10.200.220.29/32-PUT/POST"" ""10.200.220.121/32-PUT/POST"" ""10.214.70.138/32-PUT/POST"" ""10.214.70.150/32-PUT/POST"" ""10.214.71.101/32-PUT/POST"" ""10.214.168.55/32-PUT/POST"" ""10.214.168.115/32-PUT/POST"" ""10.200.220.91/32-PUT/POST"" ""10.200.220.94/32-PUT/POST"" ""10.200.220.210/32-PUT/POST"" ""10.214.72.252/32-PUT/POST"" ""10.214.144.82/32-PUT/POST"" ""10.214.168.139/32-PUT/POST"" ""10.200.220.125/32-PUT/POST"" ""10.200.218.87/32-PUT/POST"" ""10.200.219.113/32-PUT/POST"" ""10.200.220.69/32-PUT/POST"" ""10.200.220.77/32-PUT/POST"" ""10.200.220.135/32-PUT/POST"" ""10.200.219.98/32-PUT/POST"" ""10.200.219.101/32-PUT/POST"" ""10.200.220.49/32-PUT/POST"" ""10.200.220.193/32-PUT/POST"" ""10.200.221.163/32-PUT/POST"" ""10.214.230.196/32-PUT/POST"" ""10.200.218.62/32-PUT/POST"" ""10.200.219.112/32-PUT/POST"" ""10.200.220.43/32-PUT/POST"" ""10.200.220.52/32-PUT/POST"" ""10.200.210.250/32-PUT/POST"" ""10.214.168.93/32-PUT/POST"" ""10.214.234.174/32-PUT/POST"" ""10.214.234.215/32-PUT/POST"" ""10.214.235.90/32-PUT/POST"" ""10.200.40.192/32-PUT/POST"" ""10.214.226.83/32-PUT/POST"" ""10.214.227.99/32-PUT/POST"" ""10.214.228.197/32-PUT/POST"" ""10.200.220.63/32-PUT/POST"" ""10.200.222.157/32-PUT/POST"" ""10.214.226.226/32-PUT/POST"" ""10.214.234.140/32-PUT/POST"" ""10.200.221.205/32-PUT/POST"" ""10.200.218.173/32-PUT/POST"" ""10.200.220.53/32-PUT/POST"" ""10.200.220.173/32-PUT/POST"" ""10.200.220.175/32-PUT/POST"" ""10.200.220.220/32-PUT/POST"" ""10.200.219.88/32-PUT/POST"" ""10.200.220.33/32-PUT/POST"" ""10.200.220.223/32-PUT/POST"" ""10.200.222.146/32-PUT/POST"" ""10.200.212.172/32-PUT/POST"" ""10.200.216.51/32-PUT/POST"" ""10.200.218.116/32-PUT/POST"" ""10.200.220.168/32-PUT/POST"" ""10.200.220.216/32-PUT/POST"" ""10.200.219.119/32-PUT/POST"" ""10.200.219.200/32-PUT/POST"" ""10.200.220.170/32-PUT/POST"" ""10.200.220.116/32-PUT/POST"" ""10.200.220.146/32-PUT/POST"" ""10.200.222.144/32-PUT/POST"
Onedrive/Sharepoint_Proxy,dst,0b83c7a6-d592-51ee-120c-7a220bd8e3c5,,,,,,,"sharepoint.com"" ""ssw.live.com"" ""storage.live.com"" ""search.production.apac.trafficmanag"" ""search.production.emea.trafficmanag"" ""search.production.us.trafficmanager"" ""wns.windows.com"" ""admin.onedrive.com"" ""officeclient.microsoft.com"" ""g.live.com"" ""oneclient.sfx.ms"" ""sharepointonline.com"" ""spoprod-a.akamaihd.net"" ""svc.ms"
Telegram_API_20240229,dst,55a74414-d6cf-51ee-c3f8-28808f104a9b,,,,,,,"91.108.56.104/api"" ""91.108.56.105/api"" ""91.108.56.116/api"" ""91.108.56.118/api"" ""91.108.56.120/api"" ""91.108.56.121/api"" ""91.108.56.134/api"" ""91.108.56.135/api"" ""91.108.56.137/api"" ""91.108.56.138/api"" ""91.108.56.158/api"" ""91.108.56.161/api"" ""91.108.56.180/api"" ""91.108.56.184/api"" ""91.108.56.188/api"" ""91.108.56.128/api"
LeeGukHwa_User_UP240229,,554f42f6-d6d3-51ee-9919-8aeea8b2fbd4,,,,,,,"10.227.23.121/32-PUT/POST"" ""10.227.23.122/32-PUT/POST"" ""10.227.23.191/32-PUT/POST"" ""10.227.23.106/32-PUT/POST"" ""10.227.23.189/32-PUT/POST"" ""10.227.23.155/32-PUT/POST"" ""10.227.23.105/32-PUT/POST"" ""10.227.23.190/32-PUT/POST"" ""10.227.23.79/32-PUT/POST"" ""10.227.23.109/32-PUT/POST"" ""10.227.23.53/32-PUT/POST"" ""10.227.23.103/32-PUT/POST"" ""10.227.23.151/32-PUT/POST"" ""10.227.23.128/32-PUT/POST"" ""10.227.23.156/32-PUT/POST"" ""10.227.23.117/32-PUT/POST"
CRM24022856897_List,dst,decb8112-d6dc-51ee-5d1a-cd295571c2c2,,,,,,,"ktmns.com"" ""shopmns.com"" ""coconuts.co.kr"" ""good-buybye.com"" ""ktbizplay.co.kr"" ""meet.ktworks.co.krktmns"" ""ktmns.ezwel.com"" ""ktcommerce.co.kr"" ""nicedocu.com"" ""ictmarket.or.kr"" ""juso.go.kr"" ""ktlinkus.o2quick.co.kr"
CRM24030859642_User,,dfbbb150-df7e-51ee-b8dc-b80fe15c4777,,,,,,,"10.200.219.201/32-PUT/POST"" ""10.200.219.203/32-PUT/POST"" ""10.200.219.204/32-PUT/POST"" ""10.200.219.205/32-PUT/POST"" ""10.200.219.206/32-PUT/POST"" ""10.200.219.207/32-PUT/POST"" ""10.200.219.208/32-PUT/POST"" ""10.200.219.209/32-PUT/POST"" ""10.200.219.211/32-PUT/POST"" ""10.200.219.213/32-PUT/POST"" ""10.200.219.221/32-PUT/POST"" ""10.200.219.222/32-PUT/POST"" ""10.200.219.223/32-PUT/POST"" ""10.200.219.224/32-PUT/POST"" ""10.200.219.225/32-PUT/POST"" ""10.200.219.226/32-PUT/POST"" ""10.200.219.227/32-PUT/POST"" ""10.200.219.228/32-PUT/POST"" ""10.200.219.234/32-PUT/POST"" ""10.200.219.233/32-PUT/POST"" ""10.200.219.232/32-PUT/POST"" ""10.200.219.231/32-PUT/POST"" ""10.200.219.230/32-PUT/POST"" ""10.200.219.214/32-PUT/POST"" ""10.200.219.215/32-PUT/POST"" ""10.200.219.216/32-PUT/POST"" ""10.200.219.217/32-PUT/POST"
LeeGukHwa_User_UP20240320,,135f95b6-e69c-51ee-43b7-e25dbd5ef6e5,,,,,,,"10.227.23.101/32-PUT/POST"" ""10.227.23.110/32-PUT/POST"" ""10.227.23.160/32-PUT/POST"" ""10.227.23.32/32-PUT/POST"" ""10.227.23.49/32-PUT/POST"" ""10.227.23.51/32-PUT/POST"" ""10.227.23.52/32-PUT/POST"" ""10.227.23.62/32-PUT/POST"" ""10.227.23.63/32-PUT/POST"" ""10.227.23.65/32-PUT/POST"" ""10.227.23.73/32-PUT/POST"" ""10.227.23.77/32-PUT/POST"" ""10.227.23.85/32-PUT/POST"" ""10.227.23.88/32-PUT/POST"" ""10.227.23.90/32-PUT/POST"" ""10.227.23.98/32-PUT/POST"" ""172.30.1.20/32-PUT/POST"
Wireless_DevZone-PUT/POST,,606c4246-f196-51ee-6e93-ad421fd48f3f,,,,,,,"10.213.40.0/24-PUT/POST"" ""10.213.42.0/23-PUT/POST"" ""10.213.44.0/23-PUT/POST"" ""10.213.46.0/23-PUT/POST"" ""10.213.48.0/23-PUT/POST"" ""10.213.50.0/23-PUT/POST"" ""10.213.52.0/23-PUT/POST"" ""10.213.54.0/23-PUT/POST"
CRM24040469817_Dst,dst,f640c3d8-f267-51ee-c285-872ea54f2e24,,,,,,,"accounts.google.com"" ""admin.google.com"" ""console.cloud.google.com"" ""cloud.google.com"" ""clients6.google.com"" ""ssl.gstatic.com"" ""www.gstatic.com"" ""lh3.googleusercontent.com"" ""lh4.googleusercontent.com"" ""lh5.googleusercontent.com"" ""lh6.googleusercontent.com"" ""ssh.cloud.google.com"" ""apis.google.com"" ""googleapis.com"" ""google-analytics.com"" ""tunnel.cloudproxy.app"" ""payments.google.com"" ""aws.a2z.com"" ""cloudfront.net"" ""signin.aws"" ""amazonaws.com"" ""awsstatic.com"" ""amazon-adsystem.com"" ""amazon.com"" ""awsapps.com"" ""ocsp.digicert.com"" ""ocsp.sca1b.amazontrust.com"" ""amazonwebservices.d2.sc.omtrdc.net"" ""amazonwebservicesinc.tt.omtrdc.net"
AWS_Security_Hub_Proxy,dst,5b8c078e-f308-51ee-a917-309ede8e528c,,,,,,,"a.b.cdn.console.awsstatic.com/a/v1"" ""ap-northeast-1.signin.aws/oauth"" ""ap-northeast-2.ccs/updatecaller"" ""ap-northeast-2.console.aws/api/prod"" ""ap-northeast-2.console.aws/p/log"" ""ap-northeast-2.console/securityhub"" ""ap-northeast-2.prod.pr.analytics"" ""ap-northeast-2/features-proxy"" ""ap-northeast-2/GetCallerSettings"" ""cdn.assets.as2.amazonaws.com"" ""ce.us-east-1.amazonaws.com"" ""d2tag017dbhslw.cloudfront.net"" ""global.ccs.amazonaws.com/Discover"" ""global.console.aws.amazon.com"" ""guardduty.ap-northeast-2.amazonaws"" ""inspector2.ap-northeast-2.amazonaws"" ""organizations.us-east-1.amazonaws"" ""prod.log.shortbread.analytics"" ""prod.log.shortbread.aws.dev"" ""resource-explorer-2.ap/ListIndexes"" ""securityhub.ap-north/organization"" ""securityhub.ap-northeast-2/accounts"" ""securityhub.ap-northeast-2/insights"" ""support.us-east-1.amazonaws.com"" ""unifiedsearch.amazonaws.com"" ""us-east-2.signin.aws.amazon/oauth"" ""ap-northeast-2.console.aws/console"" ""ap-northeast-2.consol/panoramaroute"" ""console.aws.amazon.com/console/home"" ""health.us-east-1.amazonaws.com"" ""phd.aws.amazon.com/phd/auth"" ""ap-northeast-2.consol/console/home"
Google_Docs_20240409_임시,dst,e05ea29c-f63b-51ee-db90-49b535e5da4a,,,,,,,"clients6.google.com"" ""docs.google.com/Ticket_Form"" ""www.google.com"
VDI_MS_AVD_POC_CS_Proxy,dst,c9ea81e8-f898-51ee-f508-e19347e8f8e6,,,,,,,"skype.com"" ""microsoft.com"" ""azure.net"" ""azure.com"" ""office.com"
VDI_MS_AVD_POC_MT_Proxy,dst,c9ed0daa-f898-51ee-cdf8-dae39b1ab156,,,,,,,"lync.com"" ""teams.microsoft.com"" ""aka.ms"" ""users.storage.live.com"" ""secure.skypeassets.com"" ""mlccdnprod.azureedge.net"" ""skype.com"" ""compass-ssl.microsoft.com"
VDI_MS_AVD_POC_ME_Proxy,dst,9dda254e-f899-51ee-9aa9-887f5e283593,,,,,,,"auth.microsoft.com"" ""msftidentity.com"" ""msidentity.com"" ""account.activedirectory.windowsazur"" ""accounts.accesscontrol.windows.net"" ""adminwebservice.microsoftonline.com"" ""api.passwordreset.microsoftonline"" ""autologon.microsoftazuread-sso.com"" ""becws.microsoftonline.com"" ""ccs.login.microsoftonline.com"" ""clientconfig.microsoftonline-p.net"" ""companymanager.microsoftonline.com"" ""device.login.microsoftonline.com"" ""graph.microsoft.com"" ""graph.windows.net"" ""login.microsoftonline-p.com"" ""logincert.microsoftonline.com"" ""loginex.microsoftonline.com"" ""login-us.microsoftonline.com"" ""nexus.microsoftonline-p.com"" ""passwordreset.microsoftonline.com"" ""provisioningapi.microsoftonline.com"
Outside_Survey_20240417,dst,f5f231fa-fc85-51ee-699f-cada27d224c4,,,,,,,"6aqfsrgcfl.execute-api.ap-northeast"" ""erjtv4s57laen2qsjac3427mcu0jsvdu.la"" ""link.pocketsurvey.co.kr"" ""oxdl65renk.execute-api.ap-northeast"" ""s3.ap-northeast-2.amazonaws.com/ear"" ""s3.ap-northeast-2.amazonaws.com/poc"" ""t1.daumcdn.net/mapjsapi/bundle/post"" ""ws.pocketsurvey.co.kr"" ""urldefense.com"
CRM24041773910_User,,968eeecc-fc96-51ee-ea7d-225130cbfb16,,,,,,,"10.214.142.167/32-PUT/POST"" ""10.214.142.169/32-PUT/POST"" ""10.214.67.67/32-PUT/POST"" ""10.214.66.77/32-PUT/POST"" ""10.200.212.40/32-PUT/POST"" ""10.200.212.58/32-PUT/POST"" ""10.214.66.214/32-PUT/POST"" ""10.214.66.140/32-PUT/POST"" ""10.214.66.95/32-PUT/POST"" ""10.200.38.141/32-PUT/POST"
MS_Edge_Store_Ivanti_URL,dst,2076f69c-05e9-51ef-5d0c-1e38a576cbd8,,,,,,,"microsoftedge.microsoft.com/ivanti"" ""microsoftedge.microsoft.com/sidebar"" ""microsoftedge/addons/getcomputede"" ""microsoftedge/addons/getproductd"" ""microsoftedge/addons/v1/"" ""microsoftedge/search/ivanti"" ""microsoftedge/v2/getfilteredord"
CRM24042577785_dst,dst,1cf238dc-06d5-51ef-862b-a56e8028c028,,,,,,,"analysis.windows.net"" ""api.appsplatform.us"" ""api.bap.microsoft.com"" ""api.gov.powerplatform.microsoft.us"" ""api.high.powerplatform.microsoft.us"" ""partner.microsoftonline.cn"" ""arc.msn.com"" ""arc-emea.msn.com"" ""augloop.office.com"" ""azure-apihub.net"" ""azure-apim.net"" ""azureedge.net"" ""blob.core.windows.net"" ""browser.pipe.aria.microsoft.com"" ""collector.azure.cn"" ""config.edge.skype.com"" ""crl3.digicert.com"" ""crl4.digicert.com"" ""directline.botframework.com"" ""download.microsoft.com"" ""dynamics.com"" ""ecs.office.com"" ""emea.events.data.microsoft.com"" ""eudb.ris.api.iris.microsoft.com"" ""eu-mobile.events.data.microsoft.com"" ""flow.microsoft.com"" ""go.microsoft.com"" ""graph.microsoft.com"" ""graph.windows.net"" ""logic.azure.com"" ""login.live.com"" ""management.azure.com"" ""microsoftcloud.com"" ""mobile.events.data.microsoft.com"" ""mscrl.microsoft.com"" ""msmanaged-na.azure-apim.net"" ""ocsp.digicert.com"" ""ocsp.msocsp.com"" ""odc.officeapps.live.com"" ""officeapps.live.com"" ""pipe.aria.microsoft.com"" ""powerapps.com"" ""powerautomate.com"" ""powerplatform.com"" ""powerva.microsoft.com"" ""ris.api.iris.microsoft.com"" ""s2s.config.ecs.infra.gov.teams"" ""s2s.config.skype.com"" ""secure.aadcdn.microsoftonline-p.com"" ""servicebus.windows.net"" ""sharepointonline.com"" ""use.config.skype.com"" ""webshell.suite.office.com"
CRM24042978670_Proxy,dst,cff7d508-0866-51ef-1eb3-16a192f8c859,,,,,,,"accounts.google.com"" ""adlc.toast.com"" ""adlc-exchange.toast.com"" ""adserver.rockwell.kakao.com"" ""aem-collector.daumkakao.io"" ""ajax.googleapis.com"" ""alex-ws.daum.net"" ""alpha3-billing.checkout.naver.com"" ""api.v.daum.net"" ""api-captcha.cloud.toast.com"" ""apidata.googleusercontent.com"" ""api-item.daum.net"" ""a-ring.msedge.net"" ""armmf.adobe.com"" ""atm.acecounter.com"" ""beacons.gcp.gvt2.com"" ""beacons.gvt2.com"" ""beacons2.gvt2.com"" ""beacons3.gvt2.com"" ""beacons4.gvt2.com"" ""beacons5.gvt3.com"" ""bill.payco.com"" ""browser.sentry-cdn.com"" ""bwt.nprotect2.net"" ""bwtd.nprotect2.net"" ""c.urs.microsoft.com"" ""castbox.shopping.naver.com"" ""cc.naver.com"" ""cdn.adaptive-streamer.kakao.com"" ""cdnransomdefendersamsung.clonix.com"" ""clients2.google.com"" ""clients4.google.com"" ""clients5.google.com"" ""clientservices.googleapis.com"" ""comment.daum.net"" ""content-autofill.googleapis.com"" ""cos2.navercorp.com"" ""crl.microsoft.com"" ""d23iz4esrwkib6.cloudfront.net"" ""developers.kakao.com"" ""dnt.acecounter.com"" ""docs.google.com"" ""download.raonsecure.com"" ""ecs.office.com"" ""fe3cr.delivery.mp.microsoft.com"" ""fonts.googleapis.com"" ""fp.msedge.net"" ""fp-as.azureedge.net"" ""go.microsoft.com"" ""hades-cerberus.v.kakao.com"" ""hades-proxy.v.daum.net"" ""id.payco.com"" ""ie11fre.microsoft.com"" ""iecvlist.microsoft.com"" ""image.toast.com"" ""imasdk.googleapis.com"" ""img.pay.naver.net"" ""ipc.nprotect.net"" ""kaf.dayside.co.kr"" ""keyword.ad.daum.net"" ""kr.mpay.samsung.com"" ""k-ring.msedge.net"" ""kyson.kakao.com"" ""lcs.naver.com"" ""logging.spongead.com"" ""login.live.com"" ""l-ring.msedge.net"" ""mk.kakaocdn.net"" ""nexus.officeapps.live.com"" ""nexusrules.officeapps.live.com"" ""nid.naver.com"" ""nsrs.nprotect.net"" ""nv.veta.naver.com"" ""ocsp.comodoca.com"" ""ocsp.digicert.com"" ""ocsp.pki.goog"" ""ocsp.sectigo.com"" ""ocsp.usertrust.com"" ""ocsp2.globalsign.com"" ""passwordsleakcheck-pa.googleapis.co"" ""pay.naver.com"" ""pg-reseller-web.kakao.com"" ""pg-web.kakao.com"" ""play-tv.kakao.com"" ""poc.vpay.co.kr"" ""real-feedback.toros.daum.net"" ""rum8.perf.linkedin.com"" ""s.symcd.com"" ""s1.daumcdn.net"" ""s2.googleusercontent.com"" ""s2.symcb.com"" ""safebrowsing.google.com"" ""safebrowsing.googleapis.com"" ""sb.adtidy.org"" ""sb-ssl.google.com"" ""sf.symcd.com"" ""shop-redapi.daum.net"" ""siape.veta.naver.com"" ""spo-ring.msedge.net"" ""srcode.net"" ""s-ring.msedge.net"" ""stat.tiara.daum.net"" ""stat.tiara.kakao.com"" ""static.nid.naver.com"" ""static2-bill.gslb.toastoven.net"" ""static-fin.gslb.toastoven.net"" ""static-id.gslb.toastoven.net"" ""status.rapidssl.com"" ""status.thawte.com"" ""stream.spongead.com"" ""supdated.nprotect.net"" ""sv.symcd.com"" ""sw.symcd.com"" ""t.urs.microsoft.com"" ""t0.gstatic.com"" ""t2.symcb.com"" ""test-img.pay.naver.net"" ""test-nsp.pay.naver.com"" ""test-pay.naver.com"" ""tl.symcd.com"" ""tooltip.dic.naver.com"" ""track.tiara.daum.net"" ""track.tiara.kakao.com"" ""t-ring.msedge.net"" ""update.googleapis.com"" ""updates.logitech.com"" ""urs.microsoft.com"" ""videostats.kakao.com"" ""webid.ad.daum.net"" ""www.genuitec.com"" ""www.google-analytics.com"" ""www.googletagmanager.com"" ""www.gstatic.com"" ""www.lpay.com"" ""www.msftconnecttest.com"" ""www.vpay.co.kr"
Chrome_Webstore,dst,682018c4-0ddd-51ef-da0d-bfedd2b5e085,,,,,,,"chrome.google.com/webstore"" ""chromewebstore.google.com"
